decision_state_id,dataset_id,machine_archetype,decision_severity,temporal_type,top_recommended_action,top_action_name,top_suitability_score,top_urgency_score,top_effectiveness_score,top_operational_risk,top_confidence,top_final_verdict,top_reasoning_summary,alternative_actions,candidate_ranking_order,num_candidates_evaluated,insufficient_information,uncertainty_explanation,llm_provider,llm_model,eval_latency_ms,evaluated_at
DS_AI4I_4719,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,92,85,90,10,0.95,RECOMMENDED,High tool wear requires immediate inspection to prevent failure.,"[""ACT_REPL_TOOL_INSERT"", ""ACT_OP_ADJUST_PARAMS""]",ACT_INSP_TOOL_WEAR > ACT_REPL_TOOL_INSERT > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002537+00:00
DS_AI4I_409,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,95,85,90,10,0.9,RECOMMENDED,High tool wear indicates imminent cutting failure requiring immediate physical inspection.,"[""ACT_REPL_TOOL_INSERT""]",ACT_INSP_TOOL_WEAR > ACT_REPL_TOOL_INSERT > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002546+00:00
DS_AI4I_4384,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_REPL_TOOL_INSERT,ACT_REPL_TOOL_INSERT,92,85,90,20,0.95,RECOMMENDED,High tool wear requires immediate insert replacement to prevent catastrophic failure.,"[""ACT_INSP_TOOL_WEAR"", ""ACT_OP_ADJUST_PARAMS""]",ACT_REPL_TOOL_INSERT > ACT_INSP_TOOL_WEAR > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002556+00:00
DS_AI4I_587,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_REPL_TOOL_INSERT,ACT_REPL_TOOL_INSERT,92,85,90,25,0.9,RECOMMENDED,Extensive tool wear requires immediate insert replacement to prevent quality defects.,"[""ACT_INSP_TOOL_WEAR""]",ACT_REPL_TOOL_INSERT > ACT_INSP_TOOL_WEAR > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002566+00:00
DS_AI4I_2763,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_REPL_TOOL_INSERT,ACT_REPL_TOOL_INSERT,95,90,95,20,0.95,RECOMMENDED,Extensive tool wear demands immediate replacement to prevent catastrophic failure.,"[""ACT_INSP_TOOL_WEAR"", ""ACT_OP_ADJUST_PARAMS""]",ACT_REPL_TOOL_INSERT > ACT_INSP_TOOL_WEAR > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002576+00:00
DS_AI4I_8193,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,92,85,90,10,0.95,RECOMMENDED,Directly evaluates advanced tool wear and prevents potential workpiece damage.,"[""ACT_REPL_TOOL_INSERT"", ""ACT_OP_ADJUST_PARAMS""]",ACT_INSP_TOOL_WEAR > ACT_REPL_TOOL_INSERT > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002697+00:00
DS_AI4I_1680,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_MON_ENHANCED,ACT_MON_ENHANCED,95,20,85,5,0.9,RECOMMENDED,High monitoring for early detection.,[],ACT_MON_ENHANCED > ACT_INSP_TOOL_WEAR > ACT_REPL_TOOL_INSERT > ACT_OP_ADJUST_PARAMS,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002706+00:00
DS_AI4I_8282,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_REPL_TOOL_INSERT,ACT_REPL_TOOL_INSERT,92,85,90,15,0.9,RECOMMENDED,High tool wear requires immediate insert replacement to prevent workpiece damage.,"[""ACT_INSP_TOOL_WEAR"", ""ACT_OP_ADJUST_PARAMS""]",ACT_REPL_TOOL_INSERT > ACT_INSP_TOOL_WEAR > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002716+00:00
DS_AI4I_2409,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_REPL_TOOL_INSERT,ACT_REPL_TOOL_INSERT,95,90,95,15,0.95,RECOMMENDED,Extensive tool wear requires immediate insert replacement to prevent catastrophic failure.,"[""ACT_INSP_TOOL_WEAR""]",ACT_REPL_TOOL_INSERT > ACT_INSP_TOOL_WEAR > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002726+00:00
DS_AI4I_3852,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_REPL_TOOL_INSERT,ACT_REPL_TOOL_INSERT,92,85,90,20,0.9,RECOMMENDED,High tool wear indicates immediate replacement is necessary to prevent failure.,"[""ACT_INSP_TOOL_WEAR"", ""ACT_OP_ADJUST_PARAMS""]",ACT_REPL_TOOL_INSERT > ACT_INSP_TOOL_WEAR > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002736+00:00
DS_AI4I_5486,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,95,85,90,10,0.9,RECOMMENDED,Directly addresses the primary degradation signal of high tool wear and torque.,"[""ACT_MON_ENHANCED"", ""ACT_OP_ADJUST_PARAMS""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_REPL_TOOL_INSERT,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002746+00:00
DS_AI4I_6338,ai4i_2020,cnc_mill,DEGRADING,static_tabular,ACT_REPL_TOOL_INSERT,ACT_REPL_TOOL_INSERT,92,85,90,20,0.9,RECOMMENDED,Replacing the worn cutting insert directly addresses the degrading tool wear state.,"[""ACT_INSP_TOOL_WEAR"", ""ACT_OP_ADJUST_PARAMS""]",ACT_REPL_TOOL_INSERT > ACT_INSP_TOOL_WEAR > ACT_OP_ADJUST_PARAMS > ACT_MON_ENHANCED,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002756+00:00
DS_AI4I_8526,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.95,RECOMMENDED,Machine state is fully healthy and within standard operating parameters.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002764+00:00
DS_AI4I_9586,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,Telemetry indicates a healthy machine state allowing uninterrupted normal production.,"[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002772+00:00
DS_AI4I_5142,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,0,0.95,RECOMMENDED,"Telemetry indicates a completely healthy machine state, allowing continued normal operation.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002781+00:00
DS_AI4I_6093,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.95,RECOMMENDED,"Machine state is healthy with normal operational telemetry, supporting continued normal production.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002790+00:00
DS_AI4I_5153,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is entirely healthy, allowing normal production continuation without intervention.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002798+00:00
DS_AI4I_3956,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Telemetry indicates a healthy state, permitting normal continued production.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002807+00:00
DS_AI4I_1013,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,90,5,0.95,RECOMMENDED,Nominal telemetry and healthy severity tier justify standard operation without intervention.,"[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002815+00:00
DS_AI4I_1352,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is fully healthy, permitting standard operation without intervention.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002826+00:00
DS_AI4I_5158,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Telemetry indicates a fully healthy state, justifying uninterrupted production.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002834+00:00
DS_AI4I_3372,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,5,85,5,0.95,RECOMMENDED,Nominal telemetry and healthy severity tier justify standard operation without intervention.,"[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002844+00:00
DS_AI4I_4473,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is completely healthy, supporting safe continuation of normal operation.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002856+00:00
DS_AI4I_2519,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is healthy with normal operational parameters, allowing continued standard production.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002867+00:00
DS_AI4I_6262,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is fully healthy, allowing standard production to continue safely.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.002878+00:00
DS_AI4I_7774,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.95,RECOMMENDED,Machine state is fully healthy and within standard operating envelopes.,"[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003023+00:00
DS_AI4I_8440,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is completely healthy, supporting normal continuous operation without disruption.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003046+00:00
DS_AI4I_2428,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,95,5,0.95,RECOMMENDED,"Machine state is fully healthy, so normal production should continue without interruption.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003060+00:00
DS_AI4I_8291,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is completely healthy, permitting normal ongoing production without disruption.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003073+00:00
DS_AI4I_4998,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is fully healthy, permitting uninterrupted routine operation.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003086+00:00
DS_AI4I_6517,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,Machine state is fully healthy and within standard operating envelopes.,"[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003099+00:00
DS_AI4I_2596,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Telemetry indicates healthy baseline operating conditions, allowing normal production to continue safely.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003113+00:00
DS_AI4I_1764,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,Healthy asset state fully supports continued normal production operation.,"[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003126+00:00
DS_AI4I_4401,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Telemetry is completely healthy, supporting continued normal operation.","[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003138+00:00
DS_AI4I_1264,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,Telemetry remains well within normal operational baselines and healthy calibrated thresholds.,"[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003150+00:00
DS_AI4I_934,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is fully healthy with nominal parameters, permitting continued routine operation.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003162+00:00
DS_AI4I_162,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is completely healthy, allowing uninterrupted normal operation.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003174+00:00
DS_AI4I_4045,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine telemetry remains healthy and nominal, allowing uninterrupted production.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003187+00:00
DS_AI4I_3194,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is healthy with minimal tool wear, allowing continued normal operation.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003199+00:00
DS_AI4I_1924,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Machine state is fully healthy, permitting standard continued operation without intervention.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003211+00:00
DS_AI4I_3871,ai4i_2020,cnc_mill,HEALTHY,static_tabular,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Telemetry indicates completely healthy operating conditions with minimal tool wear, allowing normal production.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003223+00:00
DS_AI4I_3341,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,90,75,85,10,0.9,RECOMMENDED,Elevated tool wear and torque justify immediate optical inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003235+00:00
DS_AI4I_292,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,85,60,85,15,0.85,RECOMMENDED,Moderate tool wear and torque warrant a direct optical flank wear inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003247+00:00
DS_AI4I_7729,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,85,60,90,10,0.85,RECOMMENDED,Moderate tool wear and torque values warrant direct optical flank wear inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003259+00:00
DS_AI4I_2047,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,85,60,85,15,0.85,RECOMMENDED,Inspecting tool wear directly addresses the watch-tier degradation and elevated operational indicators.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003271+00:00
DS_AI4I_2902,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,88,65,85,15,0.85,RECOMMENDED,Moderate tool wear and torque warrant direct inspection of flank wear.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003283+00:00
DS_AI4I_646,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,90,75,85,10,0.85,RECOMMENDED,High tool wear indicates imminent cutting edge degradation requiring direct inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003294+00:00
DS_AI4I_1742,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,88,65,85,15,0.85,RECOMMENDED,Elevated tool wear and torque warrant direct optical and flank wear inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003307+00:00
DS_AI4I_983,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,92,75,90,10,0.9,RECOMMENDED,Elevated tool wear and watch-tier status justify immediate physical tool inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003318+00:00
DS_AI4I_1654,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,92,75,90,10,0.9,RECOMMENDED,Elevated tool wear and torque justify immediate cutting tool inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003329+00:00
DS_AI4I_1399,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,92,75,90,10,0.9,RECOMMENDED,Elevated tool wear and torque warrant direct flank wear inspection.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003341+00:00
DS_AI4I_3586,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_MON_ENHANCED,ACT_MON_ENHANCED,92,64,84,8,0.82,RECOMMENDED,Watch-tier snapshot supports closer monitoring without assuming an unverified fault threshold.,"[""ACT_INSP_TOOL_WEAR"", ""ACT_MON_CONTINUE""]",ACT_MON_ENHANCED > ACT_INSP_TOOL_WEAR > ACT_MON_CONTINUE > ACT_OP_ADJUST_PARAMS,4,True,"The WATCH tier is distribution-calibrated, and this single snapshot lacks baseline alarm limits, feed data, longitudinal trends, and a physical flank-wear measurement; Type L is unmapped, so invasive or parameter-changing actions remain conditional.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003353+00:00
DS_AI4I_6548,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,85,70,90,10,0.9,RECOMMENDED,Tool wear of 112 minutes warrants direct optical inspection for flank wear.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003364+00:00
DS_AI4I_1478,ai4i_2020,cnc_mill,WATCH,static_tabular,ACT_INSP_TOOL_WEAR,ACT_INSP_TOOL_WEAR,90,65,85,10,0.9,RECOMMENDED,Tool wear at 140 minutes warrants immediate optical inspection to prevent failure.,"[""ACT_MON_ENHANCED""]",ACT_INSP_TOOL_WEAR > ACT_MON_ENHANCED > ACT_OP_ADJUST_PARAMS > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.003376+00:00
